md5key,shnid,label,filename
37260,17685,shn-md5,gd1970-04-24-shn.md5
37261,17686,shn-md5,gd1977-05-04-shn.md5
37266,17688,orig-shn-md5,gd1990-07-12-orig-shn.md5
37269,17689,shn-md5,gd1968-08-21-shn.md5
37271,17690,shn-md5,gd1972-09-10-shn.md5
37272,17691,shn-md5,Garcia1968-10-08-shn.md5
37277,17693,shn-md5,gd1980-12-31-shn.md5
37282,17695,shn,Garcia1976-01-28-shn.md5
37283,17695,wav,Garcia1976-01-28-wav.md5
37284,17696,shn-md5,gd1992-03-21-shn.md5
37286,17697,shn-md5,gd1981-05-06-shn.md5
37288,17698,shn-md5,gd1981-05-08-shn.md5
37291,17699,shn-md5,gd1981-05-09-shn.md5
37292,17700,shn-md5,gd1972-05-23-shn.md5
37293,17701,shn-md5,gd1974-06-16-shn.md5
37295,17702,shn-md5,gd1989-07-17-shn.md5
37296,17703,shn-md5,gd1989-09-29-shn.md5
37297,17704,shn-md5,gd1989-10-09-shn.md5
37298,17705,shn-md5,gd1972-11-19-shn.md5
37299,17706,shn-md5,gd1970-12-28-shn.md5
37341,17731,shn-md5,gd1990-04-02-shn.md5
37342,17732,shn-md5,gd1989-10-08-shn.md5
37371,17747,shn,Garcia1984-05-18-shn.md5
37372,17747,wav,Garcia1984-05-18-wav.md5
37373,17748,shn,Garcia1984-08-10-shn.md5
37374,17748,wav,Garcia1984-08-10-wav.md5
37375,17749,shn,Garcia1986-11-10-shn.md5
37376,17750,d1,Garcia1978-02-18-d1.md5
37377,17750,d2,Garcia1978-02-18-d2.md5
37378,17750,wavs,Garcia1978-02-18-wavs.md5
37379,17751,shn,Garcia1982-05-08-shn.md5
37380,17751,wav,Garcia1982-05-08-wav.md5
37449,17787,shn-md5,Garcia1974-02-09-shn.md5
37450,17787,wav-md5,Garcia1974-02-09-wav.md5
37479,17806,shn-md5,gd1978-01-07-shn.md5
37482,17807,shn-md5,gd1978-01-31-shn.md5
37486,17809,shn-md5,gd1970-02-02-shn.md5
37489,17810,shn-md5,gd1986-04-01-shn.md5
37491,17811,shn-md5,gd1990-04-03-shn.md5
37493,17812,shn-md5,gd1993-05-14-shn.md5
37498,17814,shn-md5,gd1974-06-30-shn.md5
37499,17815,shn-md5,gd1970-07-14-shn.md5
37541,17836,all,Garcia1976-07-08-all.md5
37543,17838,only,Garcia1964-only.md5
37544,17839,shn,Garcia1981-12-19-shn.md5
37545,17839,wav,Garcia1981-12-19-wav.md5
37605,17887,wav,Garcia1993-10-05-wav.md5
37606,17887,shn,Garcia1993-10-05-shn.md5
37607,17888,shn,Garcia1981-04-25-shn.md5
37608,17888,wav,Garcia1981-04-25-wav.md5
37609,5704,shn-md5,gd1993-09-17-shn.md5
37611,17890,shn-md5,gd1986-03-24-shn.md5
37613,17892,shn-md5,gd1969-06-22-shn.md5
37614,17893,shn-md5,gd1970-09-18-shn.md5
37624,17900,only,Garcia1982-05-05-only.md5
37625,17901,only,Garcia1986-01-31-only.md5
37650,17914,d1,Garcia1964-03-06-d1.md5
37692,17928,shn,Garcia1980-03-01-shn.md5
37693,17928,wav,Garcia1980-03-01-wav.md5
37740,17421,shn-md5,gd1980-12-28-shn.md5
37742,14473,shn-md5,gd1973-09-17-shn.md5
37743,17951,shn-md5,gd1995-03-17-shn.md5
37745,17952,shn-md5,gd1977-04-30-shn.md5
37748,17953,shn-md5,gd1977-05-01-shn.md5
37749,17954,shn-md5,gd1977-05-03-shn.md5
37751,17955,shn-md5,gd1993-05-15-shn.md5
37753,17956,shn-md5,gd1988-06-28-shn.md5
37754,17957,shn-md5,gd1982-08-29-shn.md5
37755,17958,ffp,gd1983-09-02.ffp
37756,17959,shn-md5,gd1994-10-11-shn.md5
37757,17960,shn-md5,gd1985-11-11-shn.md5
37760,17961,shn-md5,gd1983-12-27-shn.md5
37769,17967,shn-md5,gd1977-05-04-shn.md5
37771,17968,shn-md5,gd1974-07-29-shn.md5
37825,18008,all,Garcia1994-02-05-all.md5
37836,18015,d1,Garcia1980-02-22-d1.md5
37837,18015,d2,Garcia1980-02-22-d2.md5
37838,18015,wavs,Garcia1980-02-22-wavs.md5
37846,18019,d1,Garcia1980-02-24-d1.md5
37847,18019,d2,Garcia1980-02-24-d2.md5
37848,18019,wavs,Garcia1980-02-24-wavs.md5
37912,18059,shn-md5,Garcia1972-06-30-shn.md5
37913,18059,st5,Garcia1972-06-30-st5.md5
37914,18059,wav-md5,Garcia1972-06-30-wav.md5
37922,18065,shn,Garcia1982-06-18-shn.md5
37923,18065,wav,Garcia1982-06-18-wav.md5
37929,18071,shn,Garcia1982-02-05-shn.md5
37930,18071,wav,Garcia1982-02-05-wav.md5
37931,18072,d1,Garcia1982-06-12-d1.md5
37932,18072,d2,Garcia1982-06-12-d2.md5
37933,18072,wavs,Garcia1982-06-12-wavs.md5
37965,18092,shn-md5,gd1978-12-30-shn.md5
37966,18093,shn-md5,gd1972-08-24-shn.md5
37967,18094,shn-md5,gd1973-12-01-shn.md5
37969,18095,shn-md5,gd1994-02-26-shn.md5
37971,18096,shn-md5,gd1995-03-29-shn.md5
37972,18097,shn-md5,gd1995-04-05-shn.md5
37974,18098,shn-md5,gd1978-04-10-shn.md5
37975,18099,shn-md5,gd1978-04-11-shn.md5
37976,18100,shn-md5,gd1968-11-01-shn.md5
37977,18101,shn-md5,gd1967-10-22-shn.md5
37978,18102,shn-md5,gd1985-09-07-shn.md5
37979,18103,shn-md5,gd1972-04-16-shn.md5
37980,18104,shn-md5,gd1968-08-28-shn.md5
37981,18105,shn-md5,gd1982-09-17-shn.md5
37983,18106,shn-md5,gd1972-09-27-shn.md5
37984,18107,shn-md5,gd1976-09-30-shn.md5
37985,18108,shn-md5,gd1982-10-17-shn.md5
37986,18109,shn-md5,gd1971-09-30-shn.md5
37987,18110,shn-md5,gd1981-09-26-shn.md5
37988,18111,shn-md5,gd1984-11-03-shn.md5
37990,18112,shn-md5,gd1983-03-31-shn.md5
37991,18113,shn-md5,gd1982-09-20-shn.md5
37992,18114,shn-md5,gd1970-02-13-shn.md5
37995,18115,shn-md5,gd1970-02-14-shn.md5
37998,18116,shn-md5,gd1982-04-18-shn.md5
37999,18117,shn-md5,gd1988-04-23-shn.md5
38000,18118,shn-md5,gd1987-03-01-shn.md5
38001,18119,shn-md5,gd1991-03-24-shn.md5
38003,18120,shn-md5,gd1970-01-02-shn.md5
38006,18121,shn-md5,gd1970-02-01-shn.md5
38007,18122,shn-md5,gd1970-02-02-shn.md5
38008,18123,shn-md5,gd1970-02-08-shn.md5
38010,18124,shn-md5,gd1967-02-12-shn.md5
38013,18126,shn-md5,gd1979-11-08-shn.md5
38035,18144,shn-md5,gd1994-07-21-shn.md5
38041,18150,orig-shn-md5,gd1974-06-18-orig-shn.md5
38043,18152,d1,Garcia1968-12-24-d1.md5
38044,18153,shn-md5,gd1970-01-23-shn.md5
38054,18158,shn-md5,gd1980-05-10-shn.md5
38056,18159,shn-md5,gd1976-07-14-shn.md5
38071,18166,all,Garcia1981-11-10-all.md5
38094,18181,d1,Garcia1983-05-30-d1.md5
38095,18181,d2,Garcia1983-05-30-d2.md5
38127,18202,all,Garcia1974-11-10-all.md5
38160,18216,shn-md5,gd1968-05-18-shn.md5
38165,18221,shn-md5,gd1979-12-30-shn.md5
38167,18222,st5,gd1983-12-27-st5.md5
38168,18222,shn-md5,gd1983-12-27-shn.md5
38170,18224,shn-md5,gd1983-05-13-shn.md5
38173,18225,shn-md5,gd1983-05-14-shn.md5
38176,18226,orig-shn-md5,gd1984-06-23-orig-shn.md5
38178,18227,shn-md5,gd1973-10-23-shn.md5
38220,18249,shn-md5,gd1985-07-02-shn.md5
38222,18250,shn-md5,gd1985-10-28-shn.md5
38223,18251,shn-md5,gd1984-06-09-shn.md5
38226,18253,shn-md5,gd1984-04-21-shn.md5
38228,18255,shn-md5,gd1987-03-30-shn.md5
38229,18256,shn-md5,gd1989-08-05-shn.md5
38234,18258,shn-md5,gd1983-12-27-shn.md5
38290,18289,flac-md5,gd1971-07-02-flac.md5
38291,18289,ffp,gd1971-07-02.ffp
38297,18291,only,Garcia1978-10-27-only.md5
38307,16896,shn-md5,gd1971-10-01-shn.md5
38309,18297,shn-md5,gd1988-02-17-shn.md5
38361,18332,shn,Garcia1983-11-15-shn.md5
38362,18332,wav,Garcia1983-11-15-wav.md5
38363,18333,shn-md5,gd1977-05-15-shn.md5
38445,18374,shn-md5,gd1985-11-16-shn.md5
38447,18375,shn-md5,gd1986-05-03-shn.md5
38448,18376,shn-md5,gd1991-03-25-shn.md5
38465,301,shn-md5,gd1978-11-20-shn.md5
38475,18384,shn-md5,gd1993-09-17-shn.md5
38483,18387,shn-md5,gd1976-06-11-shn.md5
38486,18388,orig-shn-md5,gd1976-06-28-orig-shn.md5
38489,18389,shn-md5,gd1976-07-17-shn.md5
38560,18421,d1,Garcia1988-02-06-d1.md5
38561,18421,d2,Garcia1988-02-06-d2.md5
38562,18421,wavs,Garcia1988-02-06-wavs.md5
38563,18422,shn,Garcia1973-04-16-shn.md5
38564,18422,wav,Garcia1973-04-16-wav.md5
38571,18425,orig-shn-md5,gd1976-06-10-orig-shn.md5
38572,18426,shn-md5,gd1976-06-10-shn.md5
38575,18427,shn-md5,gd1976-07-13-shn.md5
38595,18436,shn-md5,gd1984-10-12-shn.md5
38601,18438,orig-shn-md5,gd1977-04-23-orig-shn.md5
38602,18439,orig-shn-md5,gd1977-05-28-orig-shn.md5
38650,18460,shn-md5,gd1979-01-14-shn.md5
38709,18480,shn-md5,gd1976-07-13-shn.md5
38711,18481,shn-md5,gd1982-07-25-shn.md5
38761,18508,shn-md5,gd1976-07-12-shn.md5
38762,18509,shn-md5,gd1986-04-03-shn.md5
38763,18510,shn-md5,gd1978-04-06-shn.md5
38766,18511,shn-md5,gd1978-12-12-shn.md5
38768,18512,shn-md5,gd1975-08-13-shn.md5
38794,18523,shn-md5,gd1972-04-29-shn.md5
38797,18524,shn-md5,gd1976-12-31-shn.md5
38800,18525,orig-shn-md5,gd1975-03-23-orig-shn.md5
38803,18527,shn-md5,gd1993-04-02-shn.md5
38805,18528,shn-md5,gd1993-04-04-shn.md5
38807,18529,shn-md5,gd1993-09-12-shn.md5
38827,18542,shn-md5,gd1989-07-04-shn.md5
38850,18554,orig-shn-md5,gd1977-05-17-orig-shn.md5
38852,18556,orig-shn-md5,gd1978-04-15-orig-shn.md5
38862,18559,shn-md5,gd1984-06-30-shn.md5
38905,18579,shn-md5,gd1981-03-03-shn.md5
38908,18581,shn-md5,gd1992-06-11-shn.md5
38910,18582,shn,Garcia1981-04-24-shn.md5
38911,18582,wav,Garcia1981-04-24-wav.md5
38924,18589,shn-md5,gd1979-12-31-shn.md5
38933,18594,shn-md5,gd1976-07-14-shn.md5
38935,7824,shn-md5,gd1976-06-11-shn.md5
38938,18596,shn-md5,gd1991-09-20-shn.md5
38941,8364,shn-md5,gd1978-11-24-shn.md5
38942,293,shn-md5,gd1978-07-07-shn.md5
38943,294,shn-md5,gd1978-07-08-shn.md5
38945,18600,all,Garcia1983-01-13-all.md5
38949,18602,d1,Garcia1976-04-01-d1.md5
38950,18602,d2,Garcia1976-04-01-d2.md5
38951,18602,d3,Garcia1976-04-01-d3.md5
38983,1191,shn-md5,gd1977-10-07-shn.md5
38984,257,shn-md5,gd1977-03-20-shn.md5
38985,3293,shn-md5,gd1977-11-05-shn.md5
38986,1321,shn-md5,gd1977-05-04-shn.md5
39004,18637,shn-md5,gd1993-09-12-shn.md5
39010,18638,shn-md5,gd1984-05-06-shn.md5
39013,18639,orig-shn-md5,gd1970-11-08-orig-shn.md5
39046,18655,shn-md5,gd1978-05-05-shn.md5
39047,18656,shn-md5,gd1978-01-18-shn.md5
39049,18657,shn-md5,gd1978-05-06-shn.md5
39050,18658,shn-md5,gd1978-05-11-shn.md5
39063,18663,shn-md5,gd1985-06-25-shn.md5
39064,18664,shn-md5,gd1989-10-26-shn.md5
39065,18665,shn-md5,gd1971-12-05-shn.md5
39068,18666,shn-md5,gd1971-10-23-shn.md5
39085,18672,shn-md5,gd1978-05-07-shn.md5
39087,18674,orig-shn-md5,gd1989-12-31-orig-shn.md5
39088,276,shn-md5,gd1977-09-03-shn.md5
39089,18675,shn-md5,gd1977-12-29-shn.md5
39128,18700,shn-md5,gd1978-07-07-shn.md5
39130,18701,shn-md5,gd1969-04-05-shn.md5
39134,18704,shn-md5,gd1995-05-19-shn.md5
39148,18711,shn-md5,gd1991-06-06-shn.md5
39149,18712,shn-md5,gd1991-06-07-shn.md5
39154,18715,d1,Garcia1982-06-24-d1.md5
39155,18715,d2,Garcia1982-06-24-d2.md5
39181,18733,wav,Garcia1978-03-18-WAV.md5
39182,18733,shn,Garcia1978-03-18-SHN.md5
39188,18735,shn-md5,gd1971-04-06-shn.md5
39190,18736,orig-with-filler-shn-md5,gd1980-12-27-orig-with-filler-shn.md5
39193,18737,shn-md5,gd1983-12-31-shn.md5
39199,18740,shn-md5,gd1980-09-25-shn.md5
39202,18741,shn-md5,gd1980-09-26-shn.md5
39203,9003,shn-md5,gd1977-09-29-shn.md5
39206,18743,md5,Garcia1976-02-15.md5
39207,18744,shn-md5,Garcia1980-07-26-shn.md5
39208,18745,d2,Garcia1976-09-20-d2.md5
39209,18745,d3,Garcia1976-09-20-d3.md5
39210,18745,d1,Garcia1976-09-20-d1.md5
39211,18746,shn-md5,gd1977-05-26-shn.md5
39218,18750,shn-md5,gd1993-03-31-shn.md5
39220,18752,shn-md5,gd1984-07-07-shn.md5
39222,18753,shn-md5,gd1978-05-10-shn.md5
39262,18779,shn-md5,gd1972-09-03-shn.md5
39293,18798,shn-md5,gd1995-05-20-shn.md5
39294,18799,shn-md5,gd1995-05-21-shn.md5
39295,18800,shn-md5,gd1995-05-24-shn.md5
39296,18801,shn-md5,gd1995-05-25-shn.md5
39297,18802,shn-md5,gd1995-06-22-shn.md5
39300,18803,shn-md5,gd1977-05-22-shn.md5
39302,18804,shn-md5,gd1984-06-14-shn.md5
39303,18805,shn-md5,gd1978-04-12-shn.md5
39306,18806,shn-md5,gd1974-09-10-shn.md5
39323,18818,wav,Garcia1983-12-06-wav.md5
39324,18818,shn,Garcia1983-12-06-shn.md5
39367,18847,shn-md5,gd1987-05-02-shn.md5
39369,18848,shn-md5,gd1987-05-03-shn.md5
39379,18854,shn-md5,gd1973-09-07-shn.md5
39383,18858,shn,Garcia1985-03-03-shn.md5
39384,18858,wav,Garcia1985-03-03-wav.md5
39388,18862,shn-md5,gd1980-10-26-shn.md5
39397,18869,d1,Garcia1986-10-31-d1.md5
39398,18846,shn-md5,gd1966-shn.md5
39400,18870,shn-md5,gd1979-05-03-shn.md5
39403,18871,shn-md5,gd1979-05-05-shn.md5
39406,18873,shn-md5,gd1979-05-13-shn.md5
39408,18874,shn-md5,gd1979-05-12-shn.md5
39411,18875,shn-md5,gd1979-05-09-shn.md5
39413,18876,shn-md5,gd1979-05-08-shn.md5
39415,18877,shn-md5,gd1979-05-07-shn.md5
39416,18878,shn-md5,gd1979-05-04-shn.md5
39431,18849,shn-md5,gd1972-10-27-shn.md5
39433,18888,shn-md5,gd1979-02-04-shn.md5
39436,259,shn-md5,gd1977-04-25-shn.md5
39449,18896,shn-md5,gd1980-10-26-shn.md5
39455,18898,shn-md5,gd1979-09-01-shn.md5
39456,18899,shn-md5,gd1973-10-23-shn.md5
39569,18965,shn,Garcia1992-08-01-shn.md5
39571,18967,shn,Garcia1990-11-20-shn.md5
39573,18969,shn,Garcia1982-11-10-shn.md5
39594,18978,orig-shn-md5,gd1993-04-04-orig-shn.md5
39596,18980,shn-md5,gd1982-12-28-shn.md5
39601,18983,shn-md5,gd1982-03-13-shn.md5
39603,18984,shn-md5,gd1993-06-15-shn.md5
39605,18985,shn-md5,gd1982-09-17-shn.md5
39608,18986,orig-shn-md5,gd1985-10-26-orig-shn.md5
39611,18987,shn-md5,gd1982-09-24-shn.md5
39632,19002,shn-md5,gd1987-09-18-shn.md5
39646,19016,d1,Garcia1976-02-28-d1.md5
39647,19016,d2,Garcia1976-02-28-d2.md5
39648,19016,d3,Garcia1976-02-28-d3.md5
39649,19017,shn-md5,gd1982-07-31-shn.md5
39761,19083,shn-md5,gd1979-01-21-shn.md5
39840,19132,shn-md5,gd1993-05-26-shn.md5
39850,19138,shn-md5,Grateful-Dead-Compilations1977-10-06-shn.md5
39851,19139,all,Garcia1982-06-25-all.md5
39853,19141,shn-md5,gd1973-03-16-shn.md5
39856,19142,shn-md5,gd1972-03-22-shn.md5
39858,19144,shn-md5,gd1991-06-19-shn.md5
39859,19145,shn-md5,gd1982-09-20-shn.md5
39863,19147,orig-shn-md5,gd1980-10-04-orig-shn.md5
39867,19149,all,Garcia1984-09-28-all.md5
39874,19152,shn-md5,gd1970-02-08-shn.md5
39876,19153,shn-md5,gd1971-05-29-shn.md5
39878,19154,shn-md5,gd1977-10-15-shn.md5
39880,19155,shn-md5,gd1978-11-23-shn.md5
39890,19161,shn-md5,gd1991-04-28-shn.md5
39922,19181,shn-md5,gd1991-05-05-shn.md5
39940,3192,shn-md5,gd1993-06-11-shn.md5
39956,19198,shn-md5,gd1972-09-26-shn.md5
39982,19209,shn-md5,gd1985-10-31-shn.md5
39987,19212,shn-md5,gd1985-11-10-shn.md5
40000,19217,shn-md5,gd1993-06-11-shn.md5
40008,19223,shn-md5,gd1993-05-25-shn.md5
40010,19224,shn-md5,gd1993-05-25-shn.md5
40024,19228,orig-shn-md5,gd1982-08-03-orig-shn.md5
40038,19237,shn-md5,gd1993-09-14-shn.md5
40041,19238,shn-md5,gd1993-02-22-shn.md5
40043,4881,shn-md5,gd1979-05-09-shn.md5
40045,19239,shn-md5,gd1977-10-11-shn.md5
40084,19266,shn-md5,gd1980-05-11-shn.md5
40085,19267,shn-md5,gd1982-02-16-shn.md5
40088,19268,shn-md5,gd1979-05-11-shn.md5
40090,19270,shn-md5,gd1993-06-25-shn.md5
40100,19278,d1,Garcia1982-06-16-d1.md5
40101,19278,d2,Garcia1982-06-16-d2.md5
40103,19280,d1,Jerry-Garcia-Band1993-04-16-d1.md5
40104,19280,d2,Jerry-Garcia-Band1993-04-16-d2.md5
40105,19281,all,Jerry-Garcia-Band1993-04-17-all.md5
40107,19283,shn-md5,gd1970-01-17-shn.md5
40109,19284,shn-md5,gd1987-04-07-shn.md5
40110,19285,shn-md5,gd1969-06-08-shn.md5
40112,19286,shn-md5,gd1988-06-17-shn.md5
40116,19287,shn-md5,gd1993-12-17-shn.md5
40117,19288,shn-md5,gd1977-12-27-shn.md5
40121,19290,shn-md5,gd1977-10-11-shn.md5
40124,19291,shn-md5,gd1977-10-12-shn.md5
40126,19292,shn-md5,gd1991-11-03-shn.md5
40134,19299,shn-md5,gd1987-01-30-shn.md5
40142,19303,shn-md5,gd1985-11-11-shn.md5
40170,19317,shn-md5,gd1993-12-12-shn.md5
40217,17270,shn-md5,gd1973-06-22-shn.md5
40293,19391,shn-md5,Garcia1975-04-10-shn.md5
40294,19392,all,Garcia1986-03-10-all.md5
40320,19413,shn-md5,gd1979-01-20-shn.md5
40321,19414,shn-md5,gd1979-02-03-shn.md5
40322,19415,shn-md5,gd1976-10-03-shn.md5
40324,19416,shn-md5,gd1979-10-27-shn.md5
40327,19417,shn-md5,gd1978-12-30-shn.md5
40330,19418,shn-md5,gd1979-12-05-shn.md5
40333,19419,shn-md5,gd1995-05-21-shn.md5
40334,19420,shn-md5,gd1982-04-19-shn.md5
40359,19436,shn-md5,Garcia1974-10-31-shn.md5
40360,19436,st5,Garcia1974-10-31-st5.md5
40362,19438,shn,Garcia1981-02-10-shn.md5
40363,19439,md5,Garcia1981-02-11.md5
40364,19440,shn-md5,gd1970-01-03-shn.md5
40399,19464,shn-md5,gd1978-02-03-shn.md5
40400,19465,shn-md5,gd1978-02-03-shn.md5
40402,19466,shn-md5,gd1978-02-05-shn.md5
40409,19470,shn-md5,gd1968-01-20-shn.md5
40410,19471,shn-md5,gd1978-02-05-shn.md5
40414,19475,shn-md5,gd1985-09-02-shn.md5
40455,19502,shn-md5,gd1982-02-16-shn.md5
40464,19506,shn-md5,gd1978-12-28-shn.md5
40475,19513,d1,Garcia1991-11-10-d1.md5
40476,19514,shn-md5,gd1979-06-28-shn.md5
40477,19515,shn-md5,gd1983-10-20-shn.md5
40478,19516,shn-md5,gd1983-10-21-shn.md5
40495,19526,shn-md5,gd1967-09-04-shn.md5
40496,19527,shn-md5,gd1969-10-24-shn.md5
40498,19529,shn-md5,gd1966-shn.md5
40499,19530,shn-md5,gd1988-06-30-shn.md5
40500,19531,shn-md5,gd1970-04-24-shn.md5
40504,19535,shn,Garcia1992-05-02-shn.md5
40505,19535,wav,Garcia1992-05-02-wav.md5
40522,19544,shn-md5,gd1988-06-17-shn.md5
40546,19564,shn-md5,gd1973-05-20-shn.md5
40567,7342,shn-md5,gd1986-04-01-shn.md5
40577,19585,shn-md5,gd1988-07-30-shn.md5
40578,19586,shn-md5,gd1967-06-18-shn.md5
40584,19589,shn-md5,gd1979-10-24-shn.md5
40586,19590,shn-md5,gd1979-10-28-shn.md5
40590,19592,shn-md5,gd1995-07-02-shn.md5
40599,19598,shn-md5,gd1984-04-19-shn.md5
40602,19599,shn-md5,gd1979-10-25-shn.md5
40603,19600,shn-md5,gd1986-12-15-shn.md5
40608,19607,d1,Garcia1981-11-17-d1.md5
40609,19607,d2,Garcia1981-11-17-d2.md5
40638,19630,shn-md5,gd1972-10-27-shn.md5
40652,19639,shn-md5,gd1971-04-29-shn.md5
40928,19775,shn,Garcia1989-09-13-shn.md5
40935,19782,shn-md5,gd1993-03-14-shn.md5
40939,19783,shn-md5,gd1969-11-07-shn.md5
40971,19808,shn-md5,gd1982-01-01-shn.md5
40972,19809,shn-md5,gd1973-10-30-shn.md5
40974,19810,shn,Garcia1987-01-25-shn.md5
40975,19811,shn,Garcia1975-10-31-shn.md5
41000,19831,shn,Garcia1981-01-31-shn.md5
41001,19832,shn,Garcia1978-03-22-shn.md5
41007,19837,shn,Garcia1988-11-05-shn.md5
41015,19841,orig-shn-md5,gd1969-04-21-orig-shn.md5
41028,19848,shn-md5,gd1987-04-06-shn.md5
41042,19857,all,Garcia1988-10-31-all.md5
41048,19861,shn-md5,gd1972-04-16-shn.md5
41050,19862,shn-md5,gd1971-10-23-shn.md5
41062,19870,flac-md5,gd1991-08-18-flac.md5
41065,19870,ffp,gd1991-08-18.ffp
41094,19893,shn-md5,gd1973-09-07-shn.md5
41097,19894,shn-md5,gd1983-10-31-shn.md5
41098,19895,shn-md5,gd1978-12-12-shn.md5
41105,19900,shn,Garcia1987-02-10-shn.md5
41106,19901,shn,Garcia1981-09-07-shn.md5
41110,19903,shn-md5,gd1973-06-30-shn.md5
41113,19904,shn-md5,gd1968-03-03-shn.md5
41131,19918,shn-md5,gd1979-12-28-shn.md5
41137,19922,shn-md5,gd1970-11-06-shn.md5
41140,19924,shn-md5,gd1966-07-01-shn.md5
41161,19942,shn,Garcia1987-03-10-shn.md5
41188,19962,shn-md5,gd1986-05-10-shn.md5
41190,19963,shn-md5,gd1969-09-01-shn.md5
41194,19965,shn,Garcia1983-01-23-shn.md5
41195,19966,shn,Garcia1983-01-24-shn.md5
41199,19969,md5,Garcia1988-12-02.md5
41200,19970,shn,Garcia1988-12-03-shn.md5
41201,19971,shn,Garcia1980-02-26-shn.md5
41228,19990,shn,Garcia1987-04-23-shn.md5
41229,19991,shn,Garcia1987-04-24-shn.md5
41254,20003,shn-md5,gd1992-05-19-shn.md5
41256,20004,orig-shn-md5,gd1976-06-03-orig-shn.md5
41260,20006,orig-shn-md5,gd1985-12-31-orig-shn.md5
41261,20007,shn-md5,gd1968-12-07-shn.md5
41263,20008,shn-md5,gd1968-11-01-shn.md5
41264,20009,shn-md5,gd1977-12-30-shn.md5
41266,20010,shn-md5,gd1985-04-08-shn.md5
41273,20014,shn-md5,gd1980-09-04-shn.md5
41292,20022,shn-md5,gd1984-10-12-shn.md5
41293,20023,shn-md5,gd1983-10-14-shn.md5
41294,20024,shn-md5,gd1983-10-15-shn.md5
41295,20025,shn-md5,gd1987-09-18-shn.md5
41297,20027,merl78-10-03,Garcia1978-10-03-merl78-10-03.md5
41321,20044,shn-md5,gd1970-10-30-shn.md5
41328,20049,shn-md5,gd1980-11-28-shn.md5
41355,20083,shn-md5,gd1968-08-22-shn.md5
41356,20084,shn-md5,gd1975-06-17-shn.md5
41376,20100,d1,Garcia1976-09-18-d1.md5
41416,20128,shn,Garcia1975-07-06-shn.md5
41426,20137,orig-shn-md5,gd1980-08-16-orig-shn.md5
41466,20168,shn-md5,gd1972-09-03-shn.md5
41481,20176,shn-md5,gd1987-09-15-shn.md5
41494,20184,shn-md5,gd1970-03-21-shn.md5
41497,20187,shn-md5,gd1994-04-07-shn.md5
41524,20205,shn-md5,gd1980-06-20-shn.md5
41535,20211,all,Garcia1980-11-16-all.md5
41545,19985,shn-md5,gd1970-10-04-shn.md5
41664,20282,shn-md5,gd1985-10-31-shn.md5
41681,20291,shn-md5,gd1994-08-03-shn.md5
41684,20293,all-flac,Garcia1991-11-23-all-flac.md5
41692,20299,shn-md5,gd1968-02-02-shn.md5
41694,20301,shn-md5,gd1972-10-28-shn.md5
41720,20324,shn-md5,gd1984-06-26-shn.md5
41721,20325,shn,Garcia1984-12-06-shn.md5
41728,20330,shn-md5,gd1993-12-18-shn.md5
41729,20331,shn-md5,gd1977-04-27-shn.md5
41745,20342,shn-md5,gd1981-02-26-shn.md5
41748,20344,shn-md5,gd1981-02-27-shn.md5
41750,20345,shn-md5,gd1981-02-28-shn.md5
41752,20346,shn-md5,gd1966-03-12-shn.md5
41753,20347,shn-md5,gd1968-01-23-shn.md5
41763,20352,all,Garcia1990-05-12-all.md5
41782,20369,shn-md5,gd1974-08-04-shn.md5
41784,20370,orig-shn-md5,gd1977-12-29-orig-shn.md5
41804,20377,shn-md5,gd1980-10-31-shn.md5
41847,20405,orig-shn-md5,gd1972-10-28-orig-shn.md5
41862,20416,shn-md5,gd1985-11-01-shn.md5
41925,20448,shn-md5,gd1966-11-29-shn.md5
41951,20465,all,Garcia1973-03-02-all.md5
41961,20473,shn,Garcia1977-01-29-shn.md5
41962,20474,shn,Garcia1976-12-21-shn.md5
41963,20475,shn,Garcia1977-12-23-shn.md5
42021,20504,all,Garcia1989-05-20-all.md5
42022,20505,all,Garcia1989-05-22-all.md5
42023,20506,only,Garcia1983-01-21-only.md5
42024,20507,d1,Garcia1973-07-21-d1.md5
42060,20536,orig-shn-md5,gd1983-09-08-orig-shn.md5
42080,20547,shn-md5,gd1969-06-27-shn.md5
42081,20548,shn-md5,gd1969-06-28-shn.md5
42086,20552,d1,Garcia1975-11-22-d1.md5
42096,4362,shn-md5,gd1995-07-08-shn.md5
42102,20559,shn-md5,gd1972-12-31-shn.md5
42106,20562,shn-md5,gd1972-05-04-shn.md5
42144,20578,shn,Garcia1982-06-04-shn.md5
42152,20583,shn,Garcia1987-05-27-shn.md5
42165,20587,shn,Garcia1987-05-28-shn.md5
42166,20588,shn,Garcia1983-02-27-shn.md5
42176,20596,shn-md5,gd1977-12-31-shn.md5
42180,20598,orig-d1-shn-md5,gd1978-04-24-orig-d1-shn.md5
42181,20598,orig-d2-shn-md5,gd1978-04-24-orig-d2-shn.md5
42182,20598,orig-d3-shn-md5,gd1978-04-24-orig-d3-shn.md5
42189,20604,shn,Garcia1994-05-14-shn.md5
42193,20605,shn-md5,gd1978-04-24-shn.md5
42194,20606,shn-md5,gd1988-07-01-shn.md5
42196,20608,all,Garcia1981-02-09-all.md5
42197,20609,all,Garcia1981-11-15-all.md5
42203,20614,shn-md5,gd1989-10-26-shn.md5
42220,20626,shn,Garcia1984-12-08-shn.md5
